Rock_Type,Depth_m,UPV,SHR,EM_Response,Fracture_Density,Moisture,Compressive_Strength,X,Y,Z,Speed_mps,Battery_%,Load_tons,Gas_ppm,Temperature_C,Dust_ug_m3,Vibration,Obstacle,Collapse_Risk
Basalt,562.6758274566317,2293.1112126170274,26.612843646564265,81.97136216023961,0.7597755645029574,0.14087758140026305,93.4221706419214,716.2213859876414,402.1612004797932,-562.6758274566317,5.482013057682619,57.27009629818233,45.61357283932803,7.019341429138093,21.072878373873884,199.1533047829096,9.621573672192682,0,0.38459214216997517
Basalt,964.6918937026378,2567.81335712929,34.17458171656571,75.52051091887273,0.6971873540320006,0.020783710894646392,126.57394420484165,11.090430139211849,431.7425023573259,-964.6918937026378,2.1819668583509744,61.68181725012843,14.06198408242228,11.681617761658792,24.30220219730917,31.53521735373621,3.967618986263459,0,0.3980540088945576
Sandstone,429.15708068911135,5083.253501770463,47.56890253232706,171.80898912484253,0.9748538980302633,0.041269328161845746,236.23079596125484,896.0802660313391,401.65792104561035,-429.15708068911135,5.219061155234097,40.368497070702915,48.745760353940504,197.41890830351045,34.43184472599075,123.2993731144964,9.328641994893733,0,0.9758797523401466
Sandstone,346.64072713824936,5254.982734588851,50.137546957717376,132.4715568005094,0.49741547703702094,0.10269547472606387,265.24006188229947,749.9249484786303,141.23682549302364,-346.64072713824936,6.475005553601687,26.295053883518182,17.539953809272447,198.03592591071205,34.13206063601835,192.43539462600262,6.265053785697587,0,0.7511556331000334
Granite,919.7583724945441,4779.66219827711,33.29617235176342,89.89243132766691,0.1406043967835029,0.13217607613220578,223.3518898456587,781.8560946087014,555.8806935462901,-919.7583724945441,5.137424246694217,85.13416863698484,35.02229603914934,190.5462213406708,42.21445356594619,150.98498266800487,3.7548967359632854,0,0.5996923912238609
Limestone,168.01758453508788,1899.9156546956435,42.656269101979674,137.00248410003496,0.1787502076009878,0.03777488026082692,138.79652350465938,632.2618980561874,691.6748296330393,-168.01758453508788,6.101476339235314,69.43714027590042,15.732889510414433,92.15490144979053,15.311858713835244,465.68419262682227,1.4342208699814363,0,0.3368471879103776
Limestone,503.65490441540237,3721.5897757473294,33.76036629392095,89.86529001596725,0.44278837527007686,0.3965819587088024,166.25857632450774,433.5008345470428,884.3737130416858,-503.65490441540237,1.0197523896658467,47.613486367324654,0.025908529504825584,175.46815032972404,26.16830882663523,207.72719883603529,9.305287831615875,0,0.6718970328611085
Sandstone,472.3325393500976,1276.5325506551183,31.16769600923701,48.80998336402864,0.5573531846150298,0.11871959298235249,72.4082551071662,459.80656801541267,359.6991401162759,-472.3325393500976,2.95023986822508,96.35316675539843,6.275188553223781,98.3963645317834,10.043765005032764,386.4551701419088,0.6269710796548644,0,0.5514712994869881
Granite,649.4358415009336,2406.764602025504,52.84344415194494,143.16322210773532,0.8511221218553517,0.22989869793689632,146.81038868511126,494.5701313796964,490.4065623384607,-649.4358415009336,7.20786963028674,63.99048484221166,20.993847045929893,90.04834860765962,31.680817764267086,445.5417091461734,0.300842473641566,0,0.6950345474363874
Granite,245.5812325759389,1951.2184249539346,58.046955840749135,78.98699206343147,0.8974991316869937,0.14557969871476328,129.9621201785066,53.37073537197401,188.5357810431637,-245.5812325759389,3.609901948815258,93.43856500466042,40.86319500320863,30.506236299298806,13.791804076532745,410.83515871355553,5.405689797420551,0,0.5392366908735636
Sandstone,640.0909627077476,1673.7665388736123,21.124643298805793,196.09628404084762,0.19037126472689347,0.14817915912476518,103.54680731440709,469.07202300817244,99.6070937422866,-640.0909627077476,1.0892458179758515,26.241355311436312,29.10671549601065,194.67573361377643,17.71123632022717,485.16403595866404,7.191122579935953,0,0.590304196021388
Basalt,128.09937068359585,2446.839467220635,53.08119257828194,176.92144919378939,0.37248334803409955,0.018083244946251974,187.18912404787642,443.3171564721139,22.381150658050352,-128.09937068359585,3.5453455688933353,86.42342617264063,33.40229829952582,93.60542963728405,21.820559156848763,191.6197626306065,5.113436543277752,0,0.4950531759116439
Granite,622.2068502179492,5040.7970037534305,59.56853608564656,181.61018928271739,0.2818131272717306,0.1311115128180592,275.79990811109445,988.6655728106391,47.390365189103115,-622.2068502179492,5.589462640751545,99.72655991873066,1.0270022759314323,15.546290986000821,32.78635149464716,429.62211069137095,7.563698003077582,0,0.19578954886696937
Limestone,710.0326308916187,2273.411613533174,39.709526499002735,148.85019662963367,0.978082836605197,0.05961210853426242,123.90505358345914,293.8896418944655,480.1517850477576,-710.0326308916187,4.645302403067655,45.69587343768835,33.29830320983178,102.50179841306819,22.548895539898854,138.49834936851042,4.233156495179121,1,0.8053238043314915
Sandstone,464.0318500441795,5354.048228196868,63.79472402719797,112.70036673938743,0.241659988854117,0.06403343277992546,289.84856300936053,175.745421958856,458.3889986936952,-464.0318500441795,7.730428308501937,45.89303894241499,4.500877280597527,25.037888144573728,11.212754433278446,333.3422594896101,0.5501388068145296,0,0.22757706954930285
Basalt,341.36551595785363,2141.0201230973853,58.7562102629314,140.54619231457863,0.8139951957068986,0.010764161997786915,164.56615385696873,241.5649109638105,852.1318185595476,-341.36551595785363,5.732544793935928,87.65415438381515,14.636317791241426,19.7323041146231,21.107763943141645,283.386917116796,7.356219106064678,0,0.4068852320242795
Granite,621.06147986927,5755.977776926512,18.942379240247845,31.854344386856003,0.3752558212765327,0.257969533727512,232.12602262945398,216.41648352784426,497.2715264538646,-621.06147986927,5.121892482930777,42.08848204898166,24.5588870927321,2.5207420202013164,42.93428358219236,158.44831853214092,0.2193286662380045,0,0.26746894955306166
Basalt,79.00328827135624,2263.0400962472054,39.99932520175829,178.44231191958605,0.38408106054559454,0.07211710399881213,148.6089166482778,115.47940322102568,522.6529472503994,-79.00328827135624,6.309124367016434,60.27365909446594,41.27809693814745,48.213710380816806,29.36425588161323,302.43741722724917,1.911239505179586,0,0.3864128663090078
Granite,625.0258707415354,4644.885911174917,60.58760624431043,188.02083882648003,0.4207731374804886,0.07225634718937837,256.317086961036,100.63762008599298,18.869250800626737,-625.0258707415354,0.015636191844091485,38.140713591139445,23.5193790687513,92.89661804101053,33.60913306795712,428.85455252291604,0.23403159937300466,1,0.46893693494817895
Limestone,430.0106837219801,1352.1617474688605,31.445369646282447,63.92549820518558,0.6033441111299929,0.23674237280004418,83.60940988182378,14.351158726653379,213.74876680759846,-430.0106837219801,7.965752909608877,34.84301269668994,38.266041402112684,82.27986109181265,40.30070936682505,45.088487133603415,7.421032707611943,1,0.5014723628292832
Sandstone,863.7647194283048,4946.381964818455,18.271367271014082,134.93796015614097,0.7335812010663822,0.05311283278936285,208.14323906133055,183.51815008656803,496.03058282045777,-863.7647194283048,0.6705140489514925,74.0159941771955,34.44377663284134,84.57958754726668,22.03714020251722,413.64776665585725,9.462636920412692,1,0.6214215530149588
Basalt,441.00115654447734,3778.1562756428343,45.732024236118306,42.63635033676333,0.9569749225003676,0.15998238538275522,181.89755664698313,77.69868562476145,808.2531524183527,-441.00115654447734,2.7288570559179712,82.08809250073452,8.230505574833668,153.5992952423529,31.928611845227383,395.2538497456662,7.351692163790241,0,0.9133685896143304
Limestone,842.1088313308395,1742.534793849534,50.576525074965396,98.35903211160401,0.06416672210663998,0.05347527179641851,138.39917060464907,285.427838440249,421.8823595699116,-842.1088313308395,0.8180263129788852,76.5298805632315,36.151323040375836,74.36780049879465,14.922939867536353,473.49634901655736,5.163379954392097,0,0.25128496034216474
Basalt,640.8075413741198,5459.800344861131,57.87258315387464,145.3430010519144,0.34883311117083005,0.10823210228681086,290.56619769930313,750.2273301964005,314.3558695443731,-640.8075413741198,2.3931992326589944,73.36374180802207,9.446111952167858,149.11808003490214,37.55615449962136,251.62229185770974,0.9706112769519504,0,0.6540711539820806
Basalt,481.69767572150954,5962.057430298152,26.104280914177043,185.2049410263746,0.5313207997889525,0.3050635364568904,261.3902451282734,472.872775147943,362.96444333919277,-481.69767572150954,4.65264534415236,50.25563745106054,34.38683769905608,97.0737229922505,27.8283069578344,301.1820401893189,1.3970480336095203,0,0.5458451841761945
Granite,193.30748654051774,3644.2952661561444,44.813896725153086,92.42111870397659,0.35989842997207444,0.34237707382309446,173.0725702082365,43.05633584821511,769.2515425810332,-193.30748654051774,7.770060799063358,92.63512391042335,25.94528499670952,116.5868437780758,44.70689922674317,325.49791980657324,4.446623069349737,0,0.530122864457394
Basalt,696.5644320464775,4211.8354128503615,39.59639169344925,199.19596238152846,0.5316929386068218,0.26736234233773154,214.52777061191264,88.22540404251723,139.3056740042662,-696.5644320464775,6.910821570036711,91.76803446569566,36.70542150680787,100.24074012600197,11.234413419620052,126.04324446069309,6.966633372733523,0,0.5976660112958359
Sandstone,438.31302423941924,2561.0263289532068,57.53999140262539,74.77998782923481,0.6643598887486716,0.27404354916501955,168.73217470860726,138.84576906730828,515.9199444764035,-438.31302423941924,1.8750260931538936,69.06306924927358,10.544303695061469,196.45242496346347,26.58444038247796,340.5719009943378,4.985325946426134,0,0.8960501711890095
Granite,808.5648361787432,4981.646764255571,39.26174289147902,191.77707746987733,0.53460927889856,0.1950922399412884,242.3737892398091,779.6904227792725,310.851275468088,-808.5648361787432,6.746672110272564,45.008767781458864,21.63495031619479,152.61149583683647,16.31907543906805,74.61881985587287,4.607591689911102,0,0.6828173109319536
Limestone,298.9058102298842,2074.2283957665272,66.37639066135824,30.994623393029283,0.1059928134158733,0.3937628454932554,153.32786894842886,194.1925445227809,614.6825893825128,-298.9058102298842,7.329313436626389,94.648926572329,44.95669892167366,159.1450932121015,31.989663377301532,490.0437854766241,5.219083850340906,0,0.5090787704059149
Sandstone,123.72647078895254,1983.826244587451,40.271431196108125,115.33507739165361,0.30001217097455235,0.04157680020051555,126.2312815161738,818.8433069853123,370.89444018904015,-123.72647078895254,0.5346449168632281,44.819577658253664,39.660124932745624,78.26237391217477,42.90051200980195,160.7988255745434,6.575263054734794,0,0.26838526130799306
Sandstone,574.5350809148462,5140.49598192279,67.47547365565167,87.83592913558016,0.6627755593938215,0.31253755372138836,266.6461174996793,25.581078739732032,35.02367591589961,-574.5350809148462,0.7361804718872333,48.24308601056181,29.29272918370153,159.73677962647926,19.43243124881031,280.13343864993175,9.24274937512095,0,0.8423896887364706
Basalt,923.8486082877854,3401.479787394203,23.370802822744142,116.82759763580846,0.7284065564091249,0.21580316622744813,158.7188567653672,884.8106127304276,854.606344105624,-923.8486082877854,1.4429030679826047,59.83929893926417,8.291172579251155,57.336292161002376,36.57921553829331,179.93584158678078,2.5688644057702135,1,0.5899403151870994
Sandstone,145.7551722910356,2475.8561724056653,37.34428488596818,183.52923469643378,0.2260513217338571,0.3867955982332506,164.32887553603328,710.0314090294048,133.45034419401912,-145.7551722910356,4.355829310286931,48.349243982258955,22.571446265525225,119.63501376058947,27.627992002342943,20.194474027280584,8.023752187032876,1,0.4718284268888454
Basalt,93.57137400068902,5413.279791663301,47.022691989901794,170.18262002778695,0.6646095017625245,0.16386264033585768,263.83872227144,501.6792976807597,801.0359779468325,-93.57137400068902,5.068708634527847,98.51526010407979,29.71356492649942,50.39513788393386,40.80999549153077,226.84653751405804,1.583417081835674,0,0.4907396364422849
Sandstone,230.4587119865517,3160.3325010941157,24.009523152586677,49.71544689152773,0.37654302155570474,0.12929131861336787,152.38429143643393,457.880031523222,561.1836044251115,-230.4587119865517,2.8160734005617387,45.237049479277246,20.522455704052824,29.26758507728364,29.121807314490685,406.940794924422,4.560786334007826,1,0.3605339757016844
Basalt,814.4359541892222,4855.460525519169,29.99908896186857,79.01376834168647,0.04716235325459861,0.029866046662563053,223.17476360188158,458.74418099139945,38.99273297708417,-814.4359541892222,2.915196781001381,35.497317305907394,46.743301132372764,72.31935777771923,21.94159861335666,272.13655858814957,0.881224175559685,0,0.2481900822578039
Basalt,353.9930050051183,4186.901486200722,67.12775155827691,38.21193037463882,0.1322078935593587,0.39623744017015183,221.39629355813324,169.22166646240643,779.6528186626897,-353.9930050051183,4.654184182348566,20.425366204997122,12.969146744135823,89.34221611639602,26.02549067439456,434.898700176285,9.848095408694407,0,0.39895472356843587
Sandstone,308.84524651601316,3397.509298657541,22.622815487928776,54.14288599636037,0.2204256208963714,0.16869433430595207,158.4878352188785,281.46406749033594,633.1305921513973,-308.84524651601316,1.7088045643571794,59.18346327158763,30.61760606465941,197.58469684608514,22.65665719313887,257.07176799141524,5.778500965920258,0,0.609874397120646
Basalt,162.5517371091624,2698.4234451269485,45.396140068487426,145.45015095082772,0.3932569226579907,0.3834369077877886,177.46771946824154,555.9023727660559,691.0879464321715,-162.5517371091624,2.153327332598603,76.02266978691556,18.17025027193547,91.54636504683032,29.80171342562232,207.05851947844738,6.02774793907288,0,0.5772521010107146
Granite,707.8791358422083,4132.917690445363,43.49353956383314,69.26633517780948,0.6052755974911725,0.39074971260937263,177.77006779324435,908.1422568318884,375.9750853957745,-707.8791358422083,1.2567516280069402,26.002034849881667,47.26715791337555,146.50903776533747,42.247767403010926,255.34068950391003,7.278299210735375,0,0.8033774641299483
Limestone,74.34688868876074,1514.1925036296816,49.99062479878576,32.5945569909528,0.2787445125824969,0.1407363204439243,112.05033201015159,17.104857166814757,159.874180317928,-74.34688868876074,0.8447261323161044,24.223540683885403,32.852410769955156,96.53991438547274,35.89180389333791,298.92712297445337,5.460416919132502,0,0.43850085880278716
